"PVWatts Hourly PV Performance Data"
"Requested Location","Toronto"
"Location","Lat, Lng: 43.65, -79.38"
"Latitude (DD)","43.65"
"Longitude (DD)","-79.38"
"Elevation (m)","93.199996948242"
"DC System Size (kW)","200"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"3","14","21","0","0","0","2.2","0.1","0","0","0","0"
"3","14","22","0","0","0","1.9","0.1","0","0","0","0"
"3","14","23","0","0","0","1.6","0.1","0","0","0","0"
"3","15","0","0","0","0","1.9","0.1","0","0","0","0"
"3","15","1","0","0","0","2.3","0.1","0","0","0","0"
"3","15","2","0","0","0","2.5","0.1","0","0","0","0"
"3","15","3","0","0","0","2.6","0.1","0","0","0","0"
"3","15","4","0","0","0","2.7","0.1","0","0","0","0"
"3","15","5","0","0","0","2.7","0.1","0","0","0","0"
"3","15","6","0","0","0","3","0.1","0","0","0","0"
"3","15","7","419","47","0","3.5","0.1","154.336","2.778","24467.472","22807.78"
"3","15","8","720","76","1","3.7","0.1","419.701","8.627","76731.016","73219.418"
"3","15","9","821","93","2","3.6","0.1","640.921","13.845","116104.313","111197.563"
"3","15","10","632","164","3","3.2","0.1","691.252","16.567","122640.638","117502.28"
"3","15","11","608","204","4","2.9","0.1","771.51","19.896","134419.087","128863.371"
"3","15","12","336","310","4","2.9","0.1","642.593","17.213","112293.806","107522.077"
"3","15","13","397","278","5","2.9","0.1","647.929","18.336","113151.023","108348.92"
"3","15","14","580","177","4","3.2","0.1","650.688","16.771","115359.529","110479.17"
"3","15","15","327","190","4","3.9","0.1","407.638","11.189","73708.55","70304.05"
"3","15","16","366","111","3","4.3","0.1","281.142","7.677","50812.886","48219.671"
"3","15","17","0","30","2","3.8","0.1","27.79","2.494","4623.358","3666.822"
"3","15","18","0","0","2","3","0.1","0","2","0","0"
"3","15","19","0","0","3","2.7","0.1","0","3","0","0"
"3","15","20","0","0","3","2.5","0.1","0","3","0","0"
"3","15","21","0","0","3","2.5","0.1","0","3","0","0"
"3","15","22","0","0","3","2.9","0.1","0","3","0","0"
"3","15","23","0","0","3","3.1","0.1","0","3","0","0"
"3","16","0","0","0","3","3","0.1","0","3","0","0"
"3","16","1","0","0","2","2.9","0.1","0","2","0","0"
"3","16","2","0","0","2","2.9","0.1","0","2","0","0"
"3","16","3","0","0","2","3","0.1","0","2","0","0"
"3","16","4","0","0","2","3.1","0.1","0","2","0","0"
"3","16","5","0","0","2","3.3","0.1","0","2","0","0"
"3","16","6","0","0","2","3.4","0.1","0","0","0","0"
"3","16","7","140","82","3","3.6","0.1","117.395","5.125","19615.319","18127.558"
"3","16","8","0","16","3","4.1","0.1","14.806","3.253","2447.069","1567.647"
"3","16","9","457","208","3","4.8","0.1","526.106","11.2","95425.366","91251.353"
"3","16","10","661","181","3","5.1","0.1","733.831","13.998","131297.425","125852.323"
"3","16","11","5","196","4","4.6","0.1","191.011","7.033","33508.99","31528.921"
"3","16","12","0","110","5","4","0.1","102.678","6.77","17632.584","16215.079"
"3","16","13","254","315","5","3.6","0.1","564.22","15.358","99148.451","94842.515"
"3","16","14","90","271","6","3.3","0.1","343.977","12.619","60640.413","57698.97"
"3","16","15","796","95","6","3.1","0.1","611.573","18.24","109090.795","104432.562"
"3","16","16","693","75","6","2.7","0.1","389.388","14.315","69164.578","65921.09"
"3","16","17","468","46","4","2.5","0.1","151.966","7.198","22763.945","21164.615"
"3","16","18","0","0","3","3","0.1","0","3","0","0"
"3","16","19","0","0","2","3.9","0.1","0","2","0","0"
"3","16","20","0","0","2","4.9","0.1","0","2","0","0"
"3","16","21","0","0","2","5.6","0.1","0","2","0","0"
"3","16","22","0","0","2","5.8","0.1","0","2","0","0"
"3","16","23","0","0","1","5.6","0.1","0","1","0","0"
"3","17","0","0","0","1","5.3","0.1","0","1","0","0"
"3","17","1","0","0","1","5.1","0.1","0","1","0","0"
"3","17","2","0","0","1","4.9","0.1","0","1","0","0"
"3","17","3","0","0","1","4.8","0.1","0","1","0","0"
"3","17","4","0","0","1","4.6","0.1","0","1","0","0"
"3","17","5","0","0","1","4.4","0.1","0","1","0","0"
"3","17","6","0","0","1","4.7","0.1","0","0","0","0"
"3","17","7","0","49","3","5.1","0.1","45.697","3.682","7804.056","6734.815"
"3","17","8","459","109","4","4.9","0.1","334.723","9.152","60849.852","57900.987"
"3","17","9","490","168","6","5","0.1","507.804","13.718","91372.73","87342.319"
"3","17","10","436","238","7","5.5","0.1","613.344","15.746","108604.901","103963.885"
"3","17","11","404","293","8","5.6","0.1","675.537","17.505","118192.513","113211.769"
"3","17","12","486","264","8","5.3","0.1","741.736","18.818","129180.003","123809.929"
"3","17","13","21","253","8","4.9","0.1","262.277","12.007","45625.996","43216.573"
"3","17","14","27","235","8","4.6","0.1","247.562","11.939","43260.29","40934.694"
"3","17","15","239","208","8","4.5","0.1","372.118","14.028","66274.817","63133.724"
"3","17","16","151","147","8","4.6","0.1","216.099","11.452","38278.913","36129.827"
"3","17","17","168","64","8","4.8","0.1","102.586","9.554","16200.572","14833.809"
"3","17","18","0","0","8","5.3","0.1","0","8","0","0"
"3","17","19","0","0","8","7.1","0.1","0","8","0","0"
"3","17","20","0","0","9","9","0.1","0","9","0","0"
"3","17","21","0","0","9","10.2","0.1","0","9","0","0"
"3","17","22","0","0","9","11","0.1","0","9","0","0"
"3","17","23","0","0","10","11.2","0.1","0","10","0","0"
"3","18","0","0","0","10","10.8","0.1","0","10","0","0"
"3","18","1","0","0","10","9.7","0.1","0","10","0","0"
"3","18","2","0","0","9","8","0.1","0","9","0","0"
"3","18","3","0","0","8","6.2","0.1","0","8","0","0"
"3","18","4","0","0","6","4.9","0.1","0","6","0","0"
"3","18","5","0","0","4","4.3","0.1","0","4","0","0"
"3","18","6","0","0","4","4.2","0.1","0","0","0","0"
"3","18","7","56","69","5","4.4","0.1","80.949","6.315","13623.827","12348.368"
"3","18","8","539","97","5","4.5","0.1","364.298","10.911","66001.856","62870.435"
"3","18","9","625","130","6","4.4","0.1","561.979","15.245","100869.673","96502.747"
"3","18","10","423","244","7","4.4","0.1","610.466","17.008","107525.861","102923.08"
"3","18","11","270","321","8","4.5","0.1","588.113","17.489","102501.426","98076.68"
"3","18","12","443","285","9","4.6","0.1","725.722","20.563","125430.107","120192.907"
"3","18","13","336","303","8","4.9","0.1","623.61","17.555","108930.519","104277.965"
"3","18","14","552","193","8","5.1","0.1","649.167","17.726","114504.604","109654.538"
"3","18","15","294","202","7","5.3","0.1","400.622","12.862","71841.271","68502.937"
"3","18","16","0","49","6","5.2","0.1","45.423","6.672","7755.225","6687.714"
"3","18","17","0","39","4","5","0.1","36.167","4.546","6058.264","5050.883"
"3","18","18","0","0","3","4.8","0.1","0","3","0","0"
"3","18","19","0","0","1","4.6","0.1","0","1","0","0"
"3","18","20","0","0","1","4.4","0.1","0","1","0","0"
"3","18","21","0","0","0","4.5","0.1","0","0","0","0"
"3","18","22","0","0","0","4.6","0.1","0","0","0","0"
"3","18","23","0","0","0","4.5","0.1","0","0","0","0"
"3","19","0","0","0","0","4.3","0.1","0","0","0","0"
"3","19","1","0","0","0","4.3","0.1","0","0","0","0"
"3","19","2","0","0","0","4.4","0.1","0","0","0","0"
"3","19","3","0","0","0","4.4","0.1","0","0","0","0"
"3","19","4","0","0","0","4.4","0.1","0","0","0","0"
"3","19","5","0","0","0","4.7","0.1","0","0","0","0"
"3","19","6","0","0","0","5.1","0.1","0","0","0","0"
"3","19","7","579","49","0","5.3","0.1","203.317","2.869","32803.677","30848.6"
"3","19","8","774","71","0","5.1","0.1","449.632","6.755","83143.5","79404.683"
"3","19","9","667","118","0","4.8","0.1","579.189","9.037","106345.144","101784.2"
"3","19","10","548","201","1","4.4","0.1","666.752","11.938","119901.837","114860.526"
"3","19","11","582","221","2","4.1","0.1","769.462","15.145","136139.04","130522.38"
"3","19","12","605","223","2","4.1","0.1","812.722","15.88","143192.388","137325.8"
"3","19","13","599","216","3","4.1","0.1","772.831","16.205","136311.923","130689.137"
"3","19","14","357","255","3","4.1","0.1","553.812","12.464","99047.986","94745.61"
"3","19","15","832","90","3","4.4","0.1","633.364","13.43","114908.919","110044.527"
"3","19","16","736","72","2","4.3","0.1","407.553","8.783","74023.442","70607.785"
"3","19","17","509","47","1","4.1","0.1","163.815","3.669","25077.509","23396.2"
"3","19","18","0","0","0","4.1","0.1","0","0","0","0"
"3","19","19","0","0","0","4.3","0.1","0","0","0","0"
"3","19","20","0","0","0","4.2","0.1","0","0","0","0"
"3","19","21","0","0","-1","4","0.1","0","-1","0","0"
"3","19","22","0","0","-1","3.7","0.1","0","-1","0","0"
"3","19","23","0","0","-1","3.3","0.1","0","-1","0","0"
"3","20","0","0","0","-1","3.1","0.1","0","-1","0","0"
"3","20","1","0","0","-1","2.9","0.1","0","-1","0","0"
"3","20","2","0","0","-1","2.5","0.1","0","-1","0","0"
"3","20","3","0","0","-1","2","0.1","0","-1","0","0"
"3","20","4","0","0","-1","1.6","0.1","0","-1","0","0"
"3","20","5","0","0","-1","1.7","0.1","0","-1","0","0"
"3","20","6","0","0","0","1.9","0.1","0","0","0","0"
"3","20","7","116","74","0","2.3","0.1","103.915","2.356","17692.93","16273.287"
"3","20","8","305","139","0","2.9","0.1","291.443","6.021","53407.948","50722.78"
"3","20","9","528","163","1","3.4","0.1","532.508","11.134","96704.243","92484.915"
"3","20","10","530","209","1","3.4","0.1","662.357","13.577","118330.245","113344.621"
"3","20","11","316","315","2","3.3","0.1","623.569","13.998","110149.316","105453.575"
"3","20","12","106","343","2","3.2","0.1","447.104","10.724","79083.209","75488.264"
"3","20","13","257","323","2","3.4","0.1","576.49","12.914","102091.481","97681.261"
"3","20","14","202","285","2","4.5","0.1","455.482","9.356","81848.626","78155.691"
"3","20","15","206","217","1","5.7","0.1","354.111","5.937","64763.216","61675.686"
"3","20","16","160","141","1","6.3","0.1","213.677","3.786","38943.127","36770.505"
"3","20","17","0","44","1","6.6","0.1","40.92","1.514","6993.593","5953.07"
"3","20","18","0","0","1","6.6","0.1","0","0","0","0"
"3","20","19","0","0","1","6.4","0.1","0","1","0","0"
"3","20","20","0","0","1","6.7","0.1","0","1","0","0"
"3","20","21","0","0","1","6.9","0.1","0","1","0","0"
"3","20","22","0","0","2","6.4","0.1","0","2","0","0"
"3","20","23","0","0","2","6.6","0.1","0","2","0","0"
"3","21","0","0","0","2","6.4","0.1","0","2","0","0"
"3","21","1","0","0","1","6","0.1","0","1","0","0"
"3","21","2","0","0","1","6.8","0.1","0","1","0","0"
"3","21","3","0","0","1","6.8","0.1","0","1","0","0"
"3","21","4","0","0","1","5.2","0.1","0","1","0","0"
"3","21","5","0","0","1","3.5","0.1","0","1","0","0"
"3","21","6","0","0","1","2.4","0.1","0","0","0","0"
"3","21","7","0","18","2","1.7","0.1","16.649","2.431","2757.018","1866.614"
"3","21","8","0","63","3","1.5","0.1","58.446","4.585","10146.353","8994.114"
"3","21","9","0","122","4","2","0.1","114.414","6.781","19975.797","18475.262"
"3","21","10","2","178","5","2.5","0.1","170.346","8.752","29667.571","27823.618"
"3","21","11","12","235","6","3.3","0.1","235.818","10.523","41033.609","38786.912"
"3","21","12","5","190","7","4.2","0.1","184.845","10.097","31928.672","30004.6"
"3","21","13","12","231","6","5","0.1","231.72","9.494","40479.968","38252.889"
"3","21","14","357","261","6","5.3","0.1","561.078","14.191","99664.562","95340.338"
"3","21","15","173","223","5","5","0.1","339.5","10.149","61015.778","58061.034"
"3","21","16","0","38","4","4.3","0.1","35.206","4.586","5998.775","4993.502"
"3","21","17","0","19","4","3.7","0.1","17.576","4.318","2870.744","1976.31"
"3","21","18","0","0","3","3.5","0.1","0","0","0","0"
"3","21","19","0","0","2","3.3","0.1","0","2","0","0"
"3","21","20","0","0","2","3.3","0.1","0","2","0","0"
"3","21","21","0","0","2","3.7","0.1","0","2","0","0"
"3","21","22","0","0","2","4.1","0.1","0","2","0","0"
"3","21","23","0","0","1","4.1","0.1","0","1","0","0"
"3","22","0","0","0","1","4.1","0.1","0","1","0","0"
"3","22","1","0","0","1","4.1","0.1","0","1","0","0"
"3","22","2","0","0","0","4.2","0.1","0","0","0","0"
"3","22","3","0","0","0","4.3","0.1","0","0","0","0"
"3","22","4","0","0","0","4.3","0.1","0","0","0","0"
"3","22","5","0","0","0","4.1","0.1","0","0","0","0"
"3","22","6","0","7","0","4.1","0.1","6.659","0.097","682.893","0"
"3","22","7","64","79","1","4","0.1","93.396","2.608","16145.489","14780.678"
"3","22","8","89","158","2","3.4","0.1","198.669","5.776","35925.277","33859.589"
"3","22","9","563","156","3","2.5","0.1","551.958","15.241","98781.928","94488.979"
"3","22","10","2","175","3","2.2","0.1","167.326","6.9","29319.296","27487.684"
"3","22","11","37","294","3","2","0.1","329.324","10.981","57743.264","54904.478"
"3","22","12","24","280","4","2","0.1","292.418","11.083","51013.524","48413.2"
"3","22","13","18","252","4","2.1","0.1","258.072","10.13","45111.464","42720.273"
"3","22","14","14","218","4","2.2","0.1","219.59","9.121","38555.496","36396.609"
"3","22","15","2","161","3","1.9","0.1","153.983","6.821","27191.355","25435.145"
"3","22","16","52","140","3","1.6","0.1","160.287","7.252","28584.297","26778.729"
"3","22","17","0","57","2","1.7","0.1","53.41","3.381","9174.825","8057.012"
"3","22","18","0","0","2","2.5","0.1","0","0","0","0"
"3","22","19","0","0","1","3.7","0.87","0","1","0","0"
"3","22","20","0","0","1","4.6","0.87","0","1","0","0"
"3","22","21","0","0","0","5.3","0.87","0","0","0","0"
"3","22","22","0","0","0","6.1","0.87","0","0","0","0"
"3","22","23","0","0","0","7.2","0.87","0","0","0","0"
"3","23","0","0","0","0","8","0.87","0","0","0","0"
"3","23","1","0","0","-1","7.7","0.87","0","-1","0","0"
"3","23","2","0","0","-1","7.3","0.87","0","-1","0","0"
"3","23","3","0","0","-2","7.6","0.87","0","-2","0","0"
"3","23","4","0","0","-2","7.8","0.87","0","-2","0","0"
"3","23","5","0","0","-2","7.9","0.87","0","-2","0","0"
"3","23","6","0","2","-2","8.2","0.87","1.903","-1.982","186.184","0"
"3","23","7","36","79","-2","8.7","0.87","87.248","-1.103","15353.243","14016.504"
"3","23","8","0","71","-1","9.2","0.87","67.103","-0.336","11860.669","10647.686"
"3","23","9","6","177","-1","9.3","0.87","175.387","0.718","31564.28","29653.12"
"3","23","10","27","252","-1","9.6","0.87","269.075","1.568","48507.913","45996.372"
"3","23","11","8","215","-1","9.9","0.87","215.84","1.008","38541.282","36382.899"
"3","23","12","10","226","-1","9.6","0.87","228.962","1.181","40877.428","38636.266"
"3","23","13","0","99","-1","9.8","0.87","93.86","-0.12","16397.949","15024.192"
"3","23","14","0","106","0","10.3","0.87","100.625","0.909","17646.934","16228.92"
"3","23","15","46","209","0","9.8","0.87","240.415","2.266","43615.894","41277.697"
"3","23","16","75","145","0","8.2","0.87","178.375","1.926","32389.106","30448.719"
"3","23","17","351","74","0","7.3","0.87","157.676","1.794","25495.813","23799.683"
"3","23","18","0","0","0","7.2","0.87","0","0","0","0"
"3","23","19","0","0","0","7","0.87","0","0","0","0"
"3","23","20","0","0","0","7.2","0.87","0","0","0","0"
"3","23","21","0","0","0","7.5","0.87","0","0","0","0"
"3","23","22","0","0","0","7.7","0.87","0","0","0","0"
"3","23","23","0","0","0","8","0.87","0","0","0","0"
"3","24","0","0","0","0","8.3","0.87","0","0","0","0"
"3","24","1","0","0","-1","8.5","0.87","0","-1","0","0"
"3","24","2","0","0","-2","7.9","0.87","0","-2","0","0"
"3","24","3","0","0","-2","7.2","0.87","0","-2","0","0"
"3","24","4","0","0","-3","6.7","0.87","0","-3","0","0"
"3","24","5","0","0","-4","6.4","0.87","0","-4","0","0"
"3","24","6","0","23","-3","6.4","0.87","21.065","-2.77","2283.695","1410.062"
"3","24","7","659","59","-2","6.2","0.87","247.59","1.171","41313.833","39057.207"
"3","24","8","834","86","-2","5.6","0.87","513.721","5.266","95613.486","91432.808"
"3","24","9","921","103","-1","4.9","0.87","752.709","10.583","136929.918","131285.234"
"3","24","10","965","116","0","4.4","0.87","937.353","15.375","165945.3","159272.486"
"3","24","11","986","124","0","4.1","0.87","1044.078","17.834","182041.642","166666.667"
"3","24","12","989","127","0","4.2","0.87","1075.022","18.1","186893.59","166666.667"
"3","24","13","975","125","0","4.6","0.87","1022.122","16.304","179379.944","166666.667"
"3","24","14","944","118","0","5.2","0.87","897.505","13.279","160371.157","153895.857"
"3","24","15","889","104","0","5.8","0.87","698.989","9.653","127837.238","122514.744"
"3","24","16","790","84","0","6.2","0.87","454.849","5.994","83454.36","79704.528"
"3","24","17","589","53","-1","6.4","0.87","192.175","1.368","30133.482","28273.02"
"3","24","18","0","0","-2","6.3","0.87","0","0","0","0"
"3","24","19","0","0","-3","6.1","0.87","0","-3","0","0"
"3","24","20","0","0","-4","6","0.87","0","-4","0","0"
"3","24","21","0","0","-4","5.7","0.87","0","-4","0","0"
"3","24","22","0","0","-4","5.3","0.87","0","-4","0","0"
"3","24","23","0","0","-4","4.8","0.87","0","-4","0","0"
"3","25","0","0","0","-4","4.4","0.87","0","-4","0","0"
"3","25","1","0","0","-4","4.1","0.87","0","-4","0","0"
"3","25","2","0","0","-4","3.9","0.87","0","-4","0","0"
"3","25","3","0","0","-4","3.7","0.87","0","-4","0","0"
"3","25","4","0","0","-5","3.6","0.87","0","-5","0","0"
"3","25","5","0","0","-5","3.4","0.87","0","-5","0","0"
"3","25","6","176","18","-4","3.3","0.87","24.687","-3.658","2045.911","1180.704"
"3","25","7","625","65","-3","3.3","0.87","246.709","1.639","41399.962","39140.284"
"3","25","8","789","98","-3","3.2","0.87","507.903","6.991","93941.772","89820.329"
"3","25","9","757","102","-2","3.1","0.87","641.747","10.814","116578.651","111655.093"
"3","25","10","841","108","-2","2.9","0.87","828.476","15.076","147000.298","140998.78"
"3","25","11","948","147","-2","2.8","0.87","1043.592","19.856","180438.628","166666.667"
"3","25","12","925","107","-1","3","0.87","995.271","19.142","172696.768","165784.723"
"3","25","13","967","132","-1","3.3","0.87","1031.127","18.871","179158.5","166666.667"
"3","25","14","667","164","-1","3.6","0.87","729.008","12.412","130512.143","125094.866"
"3","25","15","423","190","-1","4","0.87","486.004","7.435","88787.798","84848.981"
"3","25","16","783","88","-1","4.6","0.87","456.986","6.301","83779.708","80018.347"
"3","25","17","597","55","-2","5.3","0.87","196.752","0.751","31046.574","29153.758"
"3","25","18","0","0","-3","5.9","0.87","0","0","0","0"
"3","25","19","0","0","-4","6.2","0.87","0","-4","0","0"
"3","25","20","0","0","-4","6.1","0.87","0","-4","0","0"
"3","25","21","0","0","-5","6","0.87","0","-5","0","0"
"3","25","22","0","0","-5","5.7","0.87","0","-5","0","0"
"3","25","23","0","0","-5","5.2","0.87","0","-5","0","0"
"3","26","0","0","0","-5","4.7","0.87","0","-5","0","0"
"3","26","1","0","0","-5","4.4","0.87","0","-5","0","0"
"3","26","2","0","0","-6","4.1","0.87","0","-6","0","0"
"3","26","3","0","0","-6","4.1","0.87","0","-6","0","0"
"3","26","4","0","0","-6","4","0.87","0","-6","0","0"
"3","26","5","0","0","-6","4.1","0.87","0","-6","0","0"
"3","26","6","227","20","-5","4.4","0.87","29.917","-4.658","2412.67","1534.467"
"3","26","7","672","62","-5","4.6","0.87","259.414","-0.962","44027.716","41674.926"
"3","26","8","831","90","-4","4.6","0.87","522.385","4.371","97630.249","93378.109"
"3","26","9","908","112","-3","4.4","0.87","759.417","9.479","138522.529","132821.413"
"3","26","10","961","121","-2","4.2","0.87","945.294","13.936","168044.362","161297.169"
"3","26","11","906","107","-1","4.2","0.87","957.256","15.12","168776.039","162002.92"
"3","26","12","971","141","-1","4.2","0.87","1085.184","17.265","188979.425","166666.667"
"3","26","13","962","136","-1","4.4","0.87","1032.883","15.92","181296.701","166666.667"
"3","26","14","929","128","-1","4.6","0.87","899.479","13.363","160526.363","154045.563"
"3","26","15","872","114","-1","4.6","0.87","701.132","10.221","127844.503","122521.752"
